Date,Time,OVEN 1 [°F],OVEN 2 [°F],OVEN 3 [°F],OVEN 4 [°F],OVEN 5 [°F],OVEN 6 [°F],OVEN 1 AL,OVEN 2 AL,OVEN 3 AL,OVEN 4 AL,OVEN 5 AL,OVEN 6 AL,
10/04/2021,07:27:00,271.6,79.2,76.8,78.8,78.8,77.0,,,,,,,
10/04/2021,07:30:00,271.6,79.2,76.8,78.8,78.6,77.0,,,,,,,
10/04/2021,07:33:00,271.8,79.2,76.8,78.8,78.6,77.0,,,,,,,
10/04/2021,07:36:00,271.6,79.0,76.8,78.8,78.6,77.0,,,,,,,
10/04/2021,07:39:00,271.6,79.0,76.6,78.8,78.6,77.0,,,,,,,
10/04/2021,07:42:00,271.6,79.0,76.6,78.8,78.6,77.0,,,,,,,
10/04/2021,07:45:00,271.6,78.8,76.6,78.8,78.6,77.0,,,,,,,
10/04/2021,07:48:00,271.6,78.8,76.6,78.8,78.6,77.0,,,,,,,
10/04/2021,07:51:00,271.6,78.6,76.6,78.6,78.6,77.0,,,,,,,
10/04/2021,07:54:00,271.9,78.6,76.5,78.6,78.6,77.0,,,,,,,
10/04/2021,07:57:00,271.6,78.6,76.6,78.6,78.6,77.0,,,,,,,

Marker list,
Date,Time,Marker text,
