Date,Time,OVEN 1 [°F],OVEN 2 [°F],OVEN 3 [°F],OVEN 4 [°F],OVEN 5 [°F],OVEN 6 [°F],OVEN 1 AL,OVEN 2 AL,OVEN 3 AL,OVEN 4 AL,OVEN 5 AL,OVEN 6 AL,
10/02/2021,22:48:00,272.1,145.2,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,22:51:00,272.1,144.7,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,22:54:00,272.1,144.0,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,22:57:00,271.9,143.4,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,23:00:00,272.1,142.9,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,23:03:00,271.9,142.3,77.9,80.6,80.4,78.3,,,,,,,
10/02/2021,23:06:00,271.6,141.6,77.9,80.4,80.2,78.1,,,,,,,
10/02/2021,23:09:00,272.1,140.9,77.9,80.4,80.2,78.3,,,,,,,
10/02/2021,23:12:00,271.9,140.4,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,23:15:00,271.9,139.8,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,23:18:00,271.9,139.3,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,23:21:00,271.9,138.7,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,23:24:00,271.9,138.2,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,23:27:00,271.8,137.7,77.9,80.6,80.2,78.3,,,,,,,
10/02/2021,23:30:00,271.8,136.9,77.7,80.4,80.1,78.1,,,,,,,
10/02/2021,23:33:00,271.9,136.4,77.7,80.4,80.1,78.1,,,,,,,
10/02/2021,23:36:00,271.8,136.0,77.7,80.4,80.1,78.1,,,,,,,
10/02/2021,23:39:00,271.8,135.5,77.9,80.4,80.1,78.1,,,,,,,
10/02/2021,23:42:00,271.6,134.8,77.9,80.4,80.1,78.3,,,,,,,
10/02/2021,23:45:00,271.9,134.2,77.7,80.2,79.9,78.1,,,,,,,
10/02/2021,23:48:00,272.1,133.7,77.7,80.2,80.1,78.1,,,,,,,
10/02/2021,23:51:00,271.9,133.3,77.7,80.2,80.1,78.1,,,,,,,
10/02/2021,23:54:00,271.9,132.8,77.7,80.2,80.1,78.1,,,,,,,
10/02/2021,23:57:00,271.9,132.4,77.7,80.2,80.1,78.1,,,,,,,

Marker list,
Date,Time,Marker text,
